conversation_id_str,created_at,favorite_count,full_text,id_str,image_url,in_reply_to_screen_name,lang,location,quote_count,reply_count,retweet_count,tweet_url,user_id_str,username
1882822760277405896,Fri Jan 24 18:54:33 +0000 2025,1,@RyaWiedy Pastinya banyak wakil rakyat yg memiliki moge... makanya usul moge boleh masuk toll... Analog: Pastinya banyak wakil rakyat yg korupsi... makanya RUU Perampasan Aset Koruptor tidak akan pernah disyahkan sbg UU...,1882864585721692327,,RyaWiedy,in,,0,1,0,https://x.com/undefined/status/1882864585721692327,2701382484,
1882848084516012452,Fri Jan 24 17:48:59 +0000 2025,0,akibat ulah para koruptor sihh makanya beginii sebelum disahkannya ruu perampasan aset para koruptor sampek kapanpun ya bakal begini teruss gaji guru cuman 150-500rb/bln etc dpr nya ajaa dihancurkan satu karna merekalah para penjahat dan koruptornya.,1882848084516012452,,,in,,0,0,0,https://x.com/undefined/status/1882848084516012452,1488190832708820992,
1882745987514724476,Fri Jan 24 17:35:20 +0000 2025,0,@Heraloebss Pastinya rerata anggota dewan punya moge... makanya usul moge boleh masuk toll... Pastinya rerata anggota dewan korupsi... makanya RUU Perampasan Aset Koruptor tidak akan pernah disyahkan menjadi UU...,1882844647158157715,,Heraloebss,in,,0,0,0,https://x.com/undefined/status/1882844647158157715,2701382484,
1882832198711259337,Fri Jan 24 16:45:52 +0000 2025,0,Dapet berapa sih pendapatannya ? Nanti tau2 minta gratisan masuk tolnya Udah urus aja RUU perampasan aset jadi UU,1882832198711259337,,,in,,0,0,0,https://x.com/undefined/status/1882832198711259337,3545987054,
1882777169040195739,Fri Jan 24 16:30:00 +0000 2025,1,@Kanseulir pantes RUU Perampasan Aset dah kayak keset lapuk... malah sampai sibuk ngusulin soal moge boleh masuk tol...hadeeeuh...,1882828207197737049,,Kanseulir,in,,0,0,0,https://x.com/undefined/status/1882828207197737049,170435848,
1882813670058823915,Fri Jan 24 15:32:14 +0000 2025,0,Giliran RUU Perampasan Aset Koruptor DPR Mingkem..,1882813670058823915,,,in,,0,0,0,https://x.com/undefined/status/1882813670058823915,215839128,
1882656332379210095,Fri Jan 24 15:18:52 +0000 2025,0,@kompascom anggota dewan kanak kanak Konoha dari partai si Wowo nih RUU perampasan aset itu harus segera urgent untuk disahkan berapa besar income uang negara yg bisa diselamatkan auto menjadi aset/kas negara,1882810306701013380,,kompascom,in,,0,0,0,https://x.com/undefined/status/1882810306701013380,1815693076603850752,
1882745987514724476,Fri Jan 24 15:10:27 +0000 2025,0,@Heraloebss emang agak Laen ini usulan dari anggota Dewan Kanak Kanak alias DPR Konoha ane se7 min jika RUU perampasan aset para koruptor tidak kunjung jua disahkan lebih baik bubarin sudah institusi lembaga satu ini dari !!!,1882808186580898207,,Heraloebss,in,,0,0,0,https://x.com/undefined/status/1882808186580898207,1815693076603850752,
1882788924541857985,Fri Jan 24 15:09:48 +0000 2025,0,@pemburupendusta @SINDOnews @Gerindra @psi_id @prabowo Ya gak mungkin RUU Perampasan Aset mau disahkan karena jelas kebanyakan politisi saat ini adalah makhluk paling keji dan rakus yang bisa memakan apa saja tanpa terkecuali bahkan terkadang mereka mau tega menjilati liurnya sendiri. https://t.co/ThHS77Mbvo,1882808024605270472,https://pbs.twimg.com/media/GiET6dtbUAAOikN.jpg,pemburupendusta,in,,0,1,0,https://x.com/undefined/status/1882808024605270472,1226875580,
1882682874622877804,Fri Jan 24 15:09:17 +0000 2025,0,@OxLaMasia @DPR_RI Jokowi aja gak berniat mengesahkan RUU perampasan aset. Gak usah berharap rezim yg mengklaim meneruskan Jokowi akan mengesahkan RUU perampasan aset.,1882807892795105783,,OxLaMasia,in,,0,0,0,https://x.com/undefined/status/1882807892795105783,1194978102029340673,
